"assembly"	"sample"	"design"	"raw total sequences"	"filtered sequences"	"sequences"	"is sorted"	"1st fragments"	"last fragments"	"reads mapped"	"reads mapped and paired"	"reads unmapped"	"reads properly paired"	"reads paired"	"reads duplicated"	"reads MQ0"	"reads QC failed"	"non-primary alignments"	"supplementary alignments"	"total length"	"total first fragment length"	"total last fragment length"	"bases mapped"	"bases mapped (cigar)"	"bases trimmed"	"bases duplicated"	"mismatches"	"error rate"	"average length"	"average first fragment length"	"average last fragment length"	"maximum length"	"maximum first fragment length"	"maximum last fragment length"	"average quality"	"insert size average"	"insert size standard deviation"	"inward oriented pairs"	"outward oriented pairs"	"pairs with other orientation"	"pairs on different chromosomes"	"percentage of properly paired reads (%)"
"T2T-CHM13"	"HG01384"	"1kGP WGS
long-read"	3744690	0	3744690	1	3744690	0	3572112	0	172578	0	0	0	19392	0	878990	516904	68984100000	68984100000	0	67355880000	66146720000	0	0	4203056000	0.06354141	18422	18422	0	978893	978893	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01389"	"1kGP WGS
long-read"	3654326	0	3654326	1	3654326	0	3488728	0	165598	0	0	0	26629	0	1094787	557186	56575320000	56575320000	0	55055770000	54009110000	0	0	3950933000	0.07315307	15482	15482	0	909141	909141	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01390"	"1kGP WGS
long-read"	10838480	0	10838480	1	10838480	0	10269410	0	569066	0	0	0	96109	0	3091483	1838068	86173810000	86173810000	0	83866540000	82675980000	0	0	5340241000	0.06459241	7951	7951	0	713830	713830	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01392"	"1kGP WGS
long-read"	9021079	0	9021079	1	9021079	0	8473818	0	547261	0	0	0	99288	0	2633241	1286255	73010620000	73010620000	0	70687450000	69519850000	0	0	4306225000	0.06194237	8093	8093	0	1088524	1088524	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01396"	"1kGP WGS
long-read"	7207306	0	7207306	1	7207306	0	6867568	0	339738	0	0	0	55294	0	2164629	2460030	68126160000	68126160000	0	66656430000	65614080000	0	0	5046558000	0.07691272	9452	9452	0	1023309	1023309	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01398"	"1kGP WGS
long-read"	7023271	0	7023271	1	7023271	0	6723916	0	299355	0	0	0	105952	0	2271457	1562661	32105830000	32105830000	0	31192060000	30765150000	0	0	1455349000	0.04730511	4571	4571	0	1539726	1539726	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01412"	"1kGP WGS
long-read"	5787537	0	5787537	1	5787537	0	5587896	0	199641	0	0	0	65876	0	1685189	998713	48581090000	48581090000	0	47676840000	47078170000	0	0	2188749000	0.04649181	8394	8394	0	1655105	1655105	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01447"	"1kGP WGS
long-read"	2034135	0	2034135	1	2034135	0	1933105	0	101030	0	0	0	10746	0	438534	296851	39814490000	39814490000	0	38776580000	38017880000	0	0	2706211000	0.07118257	19573	19573	0	1473002	1473002	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01453"	"1kGP WGS
long-read"	3122856	0	3122856	1	3122856	0	2993683	0	129173	0	0	0	16730	0	787849	290549	65983610000	65983610000	0	64783980000	63860170000	0	0	3687384000	0.05774154	21129	21129	0	1059057	1059057	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01455"	"1kGP WGS
long-read"	5504573	0	5504573	1	5504573	0	5240614	0	263959	0	0	0	34810	0	1470576	705695	71096820000	71096820000	0	69048530000	67926070000	0	0	4754988000	0.07000239	12916	12916	0	456422	456422	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01464"	"1kGP WGS
long-read"	3153714	0	3153714	1	3153714	0	3005667	0	148047	0	0	0	25143	0	920628	470934	58680710000	58680710000	0	57192900000	56155210000	0	0	3592725000	0.06397848	18607	18607	0	971334	971334	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01465"	"1kGP WGS
long-read"	6576802	0	6576802	1	6576802	0	6255261	0	321541	0	0	0	47281	0	1854237	617169	80628770000	80628770000	0	78151810000	76746600000	0	0	5691891000	0.07416473	12260	12260	0	555812	555812	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01474"	"1kGP WGS
long-read"	3378321	0	3378321	1	3378321	0	3186772	0	191549	0	0	0	21339	0	906572	375342	48326320000	48326320000	0	46603300000	45615650000	0	0	3159800000	0.0692701	14305	14305	0	625007	625007	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01479"	"1kGP WGS
long-read"	3781261	0	3781261	1	3781261	0	3584348	0	196913	0	0	0	25447	0	1048138	365393	67797440000	67797440000	0	66010840000	64822620000	0	0	3983264000	0.06144868	17930	17930	0	803657	803657	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01489"	"1kGP WGS
long-read"	3172568	0	3172568	1	3172568	0	3003805	0	168763	0	0	0	23440	0	878153	749206	55615560000	55615560000	0	54291310000	53083040000	0	0	3758845000	0.07081066	17530	17530	0	838764	838764	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01492"	"1kGP WGS
long-read"	5353735	0	5353735	1	5353735	0	5095048	0	258687	0	0	0	37159	0	1474900	466079	60972520000	60972520000	0	58916280000	57905680000	0	0	4110013000	0.07097773	11389	11389	0	264050	264050	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01494"	"1kGP WGS
long-read"	4971800	0	4971800	1	4971800	0	4762279	0	209521	0	0	0	36865	0	1513930	723671	74178280000	74178280000	0	72268790000	70928860000	0	0	4967401000	0.07003356	14920	14920	0	585940	585940	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01500"	"1kGP WGS
long-read"	6572133	0	6572133	1	6572133	0	6280207	0	291926	0	0	0	68822	0	1956060	1223823	54865560000	54865560000	0	53493780000	52688540000	0	0	3284191000	0.06233218	8348	8348	0	1087997	1087997	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01504"	"1kGP WGS
long-read"	11657430	0	11657430	1	11657430	0	10950540	0	706886	0	0	0	108755	0	3365890	1691020	88916150000	88916150000	0	85675090000	84267380000	0	0	5469016000	0.06490075	7627	7627	0	651728	651728	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01506"	"1kGP WGS
long-read"	11967580	0	11967580	1	11967580	0	11006990	0	960598	0	0	0	132740	0	3456857	2337980	65554290000	65554290000	0	62088960000	60834920000	0	0	4890572000	0.08039086	5478	5478	0	599111	599111	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01507"	"1kGP WGS
long-read"	4035734	0	4035734	1	4035734	0	3795445	0	240289	0	0	0	38175	0	1054665	834012	27554440000	27554440000	0	26559780000	26110050000	0	0	1576342000	0.06037299	6828	6828	0	406705	406705	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01509"	"1kGP WGS
long-read"	6845773	0	6845773	1	6845773	0	6528706	0	317067	0	0	0	81853	0	2148344	1306616	54341740000	54341740000	0	52803040000	52046610000	0	0	3152961000	0.06057958	7938	7938	0	987002	987002	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01512"	"1kGP WGS
long-read"	9388301	0	9388301	1	9388301	0	8970765	0	417536	0	0	0	99229	0	2846761	1261001	84548660000	84548660000	0	82510380000	81446220000	0	0	4601299000	0.05649494	9006	9006	0	337108	337108	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01513"	"1kGP WGS
long-read"	3015394	0	3015394	1	3015394	0	2865721	0	149673	0	0	0	26706	0	838769	389624	29468260000	29468260000	0	28586350000	28104660000	0	0	1971592000	0.07015181	9773	9773	0	1156811	1156811	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01518"	"1kGP WGS
long-read"	11035410	0	11035410	1	11035410	0	10372680	0	662731	0	0	0	101136	0	3047211	2283124	79440740000	79440740000	0	76296090000	74760560000	0	0	5019039000	0.06713484	7199	7199	0	267852	267852	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01519"	"1kGP WGS
long-read"	2590978	0	2590978	1	2590978	0	2470574	0	120404	0	0	0	22066	0	717889	481003	31946640000	31946640000	0	31369340000	31010680000	0	0	1535975000	0.04953049	12330	12330	0	1308835	1308835	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01525"	"1kGP WGS
long-read"	9965378	0	9965378	1	9965378	0	9513899	0	451479	0	0	0	93044	0	2466997	2201888	78733690000	78733690000	0	76683890000	75429950000	0	0	3714926000	0.04925002	7901	7901	0	1220417	1220417	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01527"	"1kGP WGS
long-read"	1550500	0	1550500	1	1550500	0	1422128	0	128372	0	0	0	17549	0	449858	350169	12266060000	12266060000	0	11643600000	1.1316e+10	0	0	814822200	0.07200623	7911	7911	0	358632	358632	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01530"	"1kGP WGS
long-read"	2579382	0	2579382	1	2579382	0	2379549	0	199833	0	0	0	27306	0	756120	376490	15580710000	15580710000	0	14757360000	14410610000	0	0	922992900	0.06404953	6040	6040	0	390666	390666	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01550"	"1kGP WGS
long-read"	4658579	0	4658579	1	4658579	0	4349519	0	309060	0	0	0	33115	0	1332767	641023	75470650000	75470650000	0	73267490000	72020180000	0	0	5576149000	0.07742482	16200	16200	0	830602	830602	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01551"	"1kGP WGS
long-read"	3597184	0	3597184	1	3597184	0	3400532	0	196652	0	0	0	18824	0	855541	543839	58110190000	58110190000	0	56777380000	55874140000	0	0	4028190000	0.07209399	16154	16154	0	552891	552891	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01566"	"1kGP WGS
long-read"	3274859	0	3274859	1	3274859	0	3149024	0	125835	0	0	0	37717	0	1009796	352227	23335310000	23335310000	0	22902430000	22702440000	0	0	980033400	0.04316864	7126	7126	0	888871	888871	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01571"	"1kGP WGS
long-read"	6436216	0	6436216	1	6436216	0	6158421	0	277795	0	0	0	86068	0	2020794	1014859	43290820000	43290820000	0	42255990000	41756860000	0	0	1924208000	0.04608124	6726	6726	0	1015239	1015239	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01572"	"1kGP WGS
long-read"	4714456	0	4714456	1	4714456	0	4524278	0	190178	0	0	0	41409	0	1222583	1058014	41918540000	41918540000	0	40953910000	40399420000	0	0	1918929000	0.04749893	8891	8891	0	1461557	1461557	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01577"	"1kGP WGS
long-read"	5842614	0	5842614	1	5842614	0	5473440	0	369174	0	0	0	56196	0	1562848	1098088	52550850000	52550850000	0	50756210000	49877730000	0	0	2943056000	0.05900542	8994	8994	0	676805	676805	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01578"	"1kGP WGS
long-read"	10381140	0	10381140	1	10381140	0	9767403	0	613737	0	0	0	93009	0	2777234	1809176	84729750000	84729750000	0	81768990000	80331150000	0	0	4311420000	0.05367059	8162	8162	0	1351469	1351469	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01583"	"1kGP WGS
long-read"	7370553	0	7370553	1	7370553	0	6962928	0	407625	0	0	0	86324	0	2096320	1009820	42380350000	42380350000	0	40723660000	39934550000	0	0	2294790000	0.05746377	5750	5750	0	886559	886559	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01586"	"1kGP WGS
long-read"	8223653	0	8223653	1	8223653	0	7802968	0	420685	0	0	0	98881	0	2450685	1200355	46879350000	46879350000	0	45171610000	44351160000	0	0	2561726000	0.05776007	5701	5701	0	449280	449280	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01589"	"1kGP WGS
long-read"	5820198	0	5820198	1	5820198	0	5469658	0	350540	0	0	0	45984	0	1720750	1663523	53494980000	53494980000	0	51879720000	51130180000	0	0	3402870000	0.06655307	9191	9191	0	1048387	1048387	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01595"	"1kGP WGS
long-read"	6489210	0	6489210	1	6489210	0	6176663	0	312547	0	0	0	59698	0	1821910	1408521	52958570000	52958570000	0	51454340000	50656080000	0	0	2407951000	0.04753528	8161	8161	0	482128	482128	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01596"	"1kGP WGS
long-read"	2873689	0	2873689	1	2873689	0	2726797	0	146892	0	0	0	29884	0	851736	451019	36973230000	36973230000	0	36125480000	35457030000	0	0	1764810000	0.04977319	12866	12866	0	1011336	1011336	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01597"	"1kGP WGS
long-read"	9245268	0	9245268	1	9245268	0	8880945	0	364323	0	0	0	101405	0	2496452	1340867	53949970000	53949970000	0	52460710000	51785670000	0	0	2291464000	0.044249	5835	5835	0	985391	985391	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01598"	"1kGP WGS
long-read"	8535860	0	8535860	1	8535860	0	8137126	0	398734	0	0	0	83025	0	2288034	1330568	5.9183e+10	5.9183e+10	0	57429270000	56578640000	0	0	2839465000	0.05018615	6933	6933	0	511704	511704	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01600"	"1kGP WGS
long-read"	454803	0	454803	1	454803	0	423150	0	31653	0	0	0	4268	0	125489	60872	5628714000	5628714000	0	5345842000	5272619000	0	0	322852800	0.06123197	12376	12376	0	565976	565976	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01602"	"1kGP WGS
long-read"	3476332	0	3476332	1	3476332	0	3308466	0	167866	0	0	0	22604	0	1015845	466963	47354380000	47354380000	0	46396130000	45980900000	0	0	2162882000	0.0470387	13622	13622	0	535655	535655	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01605"	"1kGP WGS
long-read"	5179586	0	5179586	1	5179586	0	4897113	0	282473	0	0	0	47417	0	1361420	1044697	44643980000	44643980000	0	43319950000	42523960000	0	0	2679139000	0.06300305	8619	8619	0	770176	770176	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01606"	"1kGP WGS
long-read"	2760280	0	2760280	1	2760280	0	2594641	0	165639	0	0	0	25931	0	846083	827579	28577290000	28577290000	0	27653160000	27037910000	0	0	1639519000	0.06063776	10353	10353	0	524498	524498	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01608"	"1kGP WGS
long-read"	2842483	0	2842483	1	2842483	0	2662086	0	180397	0	0	0	26082	0	799839	602572	28225800000	28225800000	0	2.7248e+10	26595850000	0	0	1724952000	0.06485794	9930	9930	0	425611	425611	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01612"	"1kGP WGS
long-read"	2754739	0	2754739	1	2754739	0	2596385	0	158354	0	0	0	17340	0	826981	279351	48629820000	48629820000	0	47287440000	46593100000	0	0	3022620000	0.06487269	17653	17653	0	662830	662830	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01617"	"1kGP WGS
long-read"	2260524	0	2260524	1	2260524	0	2133701	0	126823	0	0	0	14557	0	688358	328005	41443160000	41443160000	0	40127690000	39332800000	0	0	2767277000	0.07035547	18333	18333	0	956498	956498	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01626"	"1kGP WGS
long-read"	1708773	0	1708773	1	1708773	0	1583587	0	125186	0	0	0	11026	0	467553	315397	37158610000	37158610000	0	36264180000	35769200000	0	0	2379466000	0.06652275	21746	21746	0	411691	411691	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01630"	"1kGP WGS
long-read"	1544662	0	1544662	1	1544662	0	1459816	0	84846	0	0	0	7552	0	434659	167218	40086870000	40086870000	0	39163140000	3.842e+10	0	0	2477117000	0.06447468	25952	25952	0	556684	556684	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01673"	"1kGP WGS
long-read"	2378314	0	2378314	1	2378314	0	2213943	0	164371	0	0	0	11813	0	645869	303046	50133290000	50133290000	0	48643510000	47748420000	0	0	3041775000	0.06370421	21079	21079	0	772512	772512	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01676"	"1kGP WGS
long-read"	11688620	0	11688620	1	11688620	0	11161460	0	527162	0	0	0	96753	0	2998960	1441631	99099710000	99099710000	0	96865230000	95734550000	0	0	6236115000	0.06513965	8478	8478	0	790654	790654	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01678"	"1kGP WGS
long-read"	3729085	0	3729085	1	3729085	0	3525414	0	203671	0	0	0	19059	0	1062501	350463	67300470000	67300470000	0	65781270000	6.4882e+10	0	0	3943517000	0.06077984	18047	18047	0	836036	836036	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01680"	"1kGP WGS
long-read"	4856753	0	4856753	1	4856753	0	4553995	0	302758	0	0	0	35434	0	1473055	894662	76903420000	76903420000	0	74447680000	72904440000	0	0	4596065000	0.06304233	15834	15834	0	1455679	1455679	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01684"	"1kGP WGS
long-read"	2208632	0	2208632	1	2208632	0	2035175	0	173457	0	0	0	11740	0	612098	347914	47761250000	47761250000	0	46127050000	45095400000	0	0	2861303000	0.06344998	21625	21625	0	811055	811055	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01694"	"1kGP WGS
long-read"	1760628	0	1760628	1	1760628	0	1572684	0	187944	0	0	0	10072	0	484160	321209	37519010000	37519010000	0	35997540000	35206850000	0	0	2282730000	0.06483766	21310	21310	0	861159	861159	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01699"	"1kGP WGS
long-read"	2098587	0	2098587	1	2098587	0	1920713	0	177874	0	0	0	13305	0	580129	303913	45154700000	45154700000	0	43924850000	43213400000	0	0	2958739000	0.0684681	21517	21517	0	1140550	1140550	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01700"	"1kGP WGS
long-read"	8409334	0	8409334	1	8409334	0	7741256	0	668078	0	0	0	80088	0	2363493	1542969	79763400000	79763400000	0	76214240000	74915030000	0	0	4703010000	0.06277793	9485	9485	0	608628	608628	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01756"	"1kGP WGS
long-read"	2360857	0	2360857	1	2360857	0	2174056	0	186801	0	0	0	10599	0	620335	334923	55350090000	55350090000	0	53759280000	52787880000	0	0	4152134000	0.07865696	23445	23445	0	627875	627875	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01765"	"1kGP WGS
long-read"	5340972	0	5340972	1	5340972	0	4840580	0	500392	0	0	0	58304	0	1350765	498054	61195950000	61195950000	0	59585470000	58828080000	0	0	3575744000	0.06078295	11458	11458	0	925810	925810	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01766"	"1kGP WGS
long-read"	3277037	0	3277037	1	3277037	0	3087737	0	189300	0	0	0	14945	0	888453	278498	70917460000	70917460000	0	69203560000	68107940000	0	0	4229014000	0.06209282	21641	21641	0	871251	871251	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01773"	"1kGP WGS
long-read"	5747583	0	5747583	1	5747583	0	5371791	0	375792	0	0	0	44885	0	1485400	810238	61639040000	61639040000	0	59878350000	58939290000	0	0	4624656000	0.07846475	10724	10724	0	349068	349068	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01776"	"1kGP WGS
long-read"	4363596	0	4363596	1	4363596	0	3896919	0	466677	0	0	0	25901	0	1113279	655280	83175870000	83175870000	0	78587600000	76439690000	0	0	6833725000	0.08940022	19061	19061	0	722517	722517	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01779"	"1kGP WGS
long-read"	3587009	0	3587009	1	3587009	0	3323731	0	263278	0	0	0	18884	0	908717	410189	63132890000	63132890000	0	60779600000	59455680000	0	0	3700218000	0.0622349	17600	17600	0	613297	613297	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01786"	"1kGP WGS
long-read"	3372773	0	3372773	1	3372773	0	3185620	0	187153	0	0	0	16551	0	924851	360768	60619990000	60619990000	0	58550710000	57276900000	0	0	3611065000	0.06304576	17973	17973	0	844608	844608	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01789"	"1kGP WGS
long-read"	3122977	0	3122977	1	3122977	0	2956925	0	166052	0	0	0	16297	0	859370	348272	52541640000	52541640000	0	50757800000	49710240000	0	0	3402917000	0.06845505	16824	16824	0	684036	684036	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01791"	"1kGP WGS
long-read"	6776519	0	6776519	1	6776519	0	6380794	0	395725	0	0	0	72238	0	2714930	5312722	56133720000	56133720000	0	54474840000	53306180000	0	0	3932227000	0.07376681	8284	8284	0	787066	787066	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01794"	"1kGP WGS
long-read"	5317815	0	5317815	1	5317815	0	5024836	0	292979	0	0	0	38682	0	1501767	813721	76505480000	76505480000	0	74409840000	73102690000	0	0	4848965000	0.06633087	14387	14387	0	750436	750436	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01796"	"1kGP WGS
long-read"	12668070	0	12668070	1	12668070	0	11867120	0	800950	0	0	0	108437	0	3810872	3804915	117819200000	117819200000	0	113921400000	111857500000	0	0	9044208000	0.08085472	9300	9300	0	1369798	1369798	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01798"	"1kGP WGS
long-read"	2362208	0	2362208	1	2362208	0	2211110	0	151098	0	0	0	14158	0	649357	324877	47136900000	47136900000	0	46022680000	45317630000	0	0	3076383000	0.0678849	19955	19955	0	782083	782083	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01800"	"1kGP WGS
long-read"	4576436	0	4576436	1	4576436	0	4305361	0	271075	0	0	0	32925	0	1247115	668241	64878630000	64878630000	0	63107240000	62029800000	0	0	4001449000	0.0645085	14177	14177	0	838817	838817	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01805"	"1kGP WGS
long-read"	2834671	0	2834671	1	2834671	0	2657248	0	177423	0	0	0	15822	0	704011	359742	51006660000	51006660000	0	49799790000	49131030000	0	0	3272184000	0.06660117	17994	17994	0	1322531	1322531	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01806"	"1kGP WGS
long-read"	2313228	0	2313228	1	2313228	0	2103963	0	209265	0	0	0	11723	0	604252	324593	47327730000	47327730000	0	45383180000	44433340000	0	0	3918212000	0.08818181	20460	20460	0	412470	412470	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01807"	"1kGP WGS
long-read"	3656062	0	3656062	1	3656062	0	3411225	0	244837	0	0	0	20251	0	954425	603815	67474240000	67474240000	0	65490860000	64295100000	0	0	4656216000	0.07241945	18455	18455	0	870682	870682	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01809"	"1kGP WGS
long-read"	6975687	0	6975687	1	6975687	0	6652836	0	322851	0	0	0	69634	0	1954499	821910	53349450000	53349450000	0	51783740000	50949330000	0	0	2766009000	0.0542894	7648	7648	0	730183	730183	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01813"	"1kGP WGS
long-read"	5373889	0	5373889	1	5373889	0	5075106	0	298783	0	0	0	59188	0	1678221	877567	50459260000	50459260000	0	48839770000	47847040000	0	0	2755101000	0.05758144	9390	9390	0	1835928	1835928	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01815"	"1kGP WGS
long-read"	7251340	0	7251340	1	7251340	0	6895361	0	355979	0	0	0	61273	0	1767763	1509742	69000310000	69000310000	0	67112300000	65779900000	0	0	3865449000	0.05876338	9516	9516	0	908713	908713	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01817"	"1kGP WGS
long-read"	9717936	0	9717936	1	9717936	0	9285196	0	432740	0	0	0	89156	0	2803805	1292704	78072650000	78072650000	0	75819640000	74606080000	0	0	4082243000	0.05471729	8034	8034	0	1385907	1385907	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01840"	"1kGP WGS
long-read"	3975699	0	3975699	1	3975699	0	3788603	0	187096	0	0	0	34511	0	1117157	427590	47344950000	47344950000	0	46059390000	45317100000	0	0	2687091000	0.0592953	11909	11909	0	488256	488256	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01846"	"1kGP WGS
long-read"	4044043	0	4044043	1	4044043	0	3835969	0	208074	0	0	0	29349	0	1207547	513220	63540630000	63540630000	0	61924900000	60995880000	0	0	3600954000	0.05903603	15712	15712	0	756327	756327	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01851"	"1kGP WGS
long-read"	4316906	0	4316906	1	4316906	0	4108833	0	208073	0	0	0	25184	0	1166285	532170	62984710000	62984710000	0	61483230000	60599950000	0	0	3362978000	0.05549473	14590	14590	0	568465	568465	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01853"	"1kGP WGS
long-read"	1947379	0	1947379	1	1947379	0	1832149	0	115230	0	0	0	13237	0	484975	251342	27947190000	27947190000	0	27110290000	26580610000	0	0	1635654000	0.06153559	14351	14351	0	449509	449509	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01859"	"1kGP WGS
long-read"	3180357	0	3180357	1	3180357	0	2976081	0	204276	0	0	0	19374	0	859277	378804	51763250000	51763250000	0	49759500000	48806460000	0	0	3840765000	0.07869378	16276	16276	0	898447	898447	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01863"	"1kGP WGS
long-read"	9377474	0	9377474	1	9377474	0	8794618	0	582856	0	0	0	68240	0	3110496	4861253	139037200000	139037200000	0	135242500000	132729700000	0	0	8808379000	0.06636329	14827	14827	0	1564102	1564102	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01865"	"1kGP WGS
long-read"	3809985	0	3809985	1	3809985	0	3648554	0	161431	0	0	0	28077	0	1028004	412215	47827660000	47827660000	0	46559020000	45814830000	0	0	2887215000	0.06301923	12553	12553	0	848226	848226	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01866"	"1kGP WGS
long-read"	4848193	0	4848193	1	4848193	0	4604742	0	243451	0	0	0	43607	0	1462013	730381	63267920000	63267920000	0	61735390000	60841730000	0	0	3505323000	0.0576138	13050	13050	0	822702	822702	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01870"	"1kGP WGS
long-read"	1249655	0	1249655	1	1249655	0	1184098	0	65557	0	0	0	11808	0	359478	201727	15006540000	15006540000	0	14584610000	14302930000	0	0	815013200	0.05698227	12009	12009	0	825191	825191	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01871"	"1kGP WGS
long-read"	2851059	0	2851059	1	2851059	0	2711134	0	139925	0	0	0	23157	0	817651	362275	30476100000	30476100000	0	29623720000	29073340000	0	0	1604779000	0.05519759	10689	10689	0	619841	619841	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01872"	"1kGP WGS
long-read"	2584027	0	2584027	1	2584027	0	2446483	0	137544	0	0	0	23039	0	769967	487412	31357050000	31357050000	0	30486760000	29849960000	0	0	1804295000	0.06044548	12135	12135	0	464796	464796	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01873"	"1kGP WGS
long-read"	3653078	0	3653078	1	3653078	0	3484186	0	168892	0	0	0	29157	0	1098037	654926	46007030000	46007030000	0	44831670000	44029240000	0	0	2683885000	0.06095687	12594	12594	0	861360	861360	0	255	0	0	0	0	0	0	0
"T2T-CHM13"	"HG01879"	"1kGP WGS
long-read"	19315140	0	19315140	1	19315140	0	18436870	0	878265	0	0	0	196053	0	5134790	9985197	87043450000	87043450000	0	83963750000	82339090000	0	0	5941981000	0.07216476	4506	4506	0	1151156	1151156	0	255	0	0	0	0	0	0	0
