"assembly"	"sample"	"design"	"method"	"Median quality"	"Average quality"
"T2T-CHM13"	"HG03462"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3408163265306
"T2T-CHM13"	"HG03470"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3819301848049
"T2T-CHM13"	"HG03473"	"1kGP WGS
long-read"	"cramino_qual"	17	15.6618852459016
"T2T-CHM13"	"HG03476"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5799180327869
"T2T-CHM13"	"HG03484"	"1kGP WGS
long-read"	"cramino_qual"	17	15.9548254620123
"T2T-CHM13"	"HG03485"	"1kGP WGS
long-read"	"cramino_qual"	18	16.9547325102881
"T2T-CHM13"	"HG03493"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3775510204082
"T2T-CHM13"	"HG03499"	"1kGP WGS
long-read"	"cramino_qual"	14	13.3373983739837
"T2T-CHM13"	"HG03508"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4918032786885
"T2T-CHM13"	"HG03511"	"1kGP WGS
long-read"	"cramino_qual"	16	14.8367346938776
"T2T-CHM13"	"HG03517"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3237704918033
"T2T-CHM13"	"HG03518"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3967280163599
"T2T-CHM13"	"HG03521"	"1kGP WGS
long-read"	"cramino_qual"	16	15.8179959100204
"T2T-CHM13"	"HG03539"	"1kGP WGS
long-read"	"cramino_qual"	14	13.7770961145194
"T2T-CHM13"	"HG03548"	"1kGP WGS
long-read"	"cramino_qual"	15	14.2790224032587
"T2T-CHM13"	"HG03577"	"1kGP WGS
long-read"	"cramino_qual"	14	14.034693877551
"T2T-CHM13"	"HG03582"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0366598778004
"T2T-CHM13"	"HG03593"	"1kGP WGS
long-read"	"cramino_qual"	15	14.388090349076
"T2T-CHM13"	"HG03595"	"1kGP WGS
long-read"	"cramino_qual"	16	14.8979591836735
"T2T-CHM13"	"HG03598"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4969325153374
"T2T-CHM13"	"HG03600"	"1kGP WGS
long-read"	"cramino_qual"	14	13.4012219959267
"T2T-CHM13"	"HG03604"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2950819672131
"T2T-CHM13"	"HG03607"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2581967213115
"T2T-CHM13"	"HG03633"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3865030674847
"T2T-CHM13"	"HG03639"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0836734693878
"T2T-CHM13"	"HG03640"	"1kGP WGS
long-read"	"cramino_qual"	17	16.2233606557377
"T2T-CHM13"	"HG03644"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3847736625514
"T2T-CHM13"	"HG03645"	"1kGP WGS
long-read"	"cramino_qual"	18	16.8868312757202
"T2T-CHM13"	"HG03650"	"1kGP WGS
long-read"	"cramino_qual"	16	15.469387755102
"T2T-CHM13"	"HG03672"	"1kGP WGS
long-read"	"cramino_qual"	16	15.079754601227
"T2T-CHM13"	"HG03673"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5612244897959
"T2T-CHM13"	"HG03681"	"1kGP WGS
long-read"	"cramino_qual"	18	17.2299794661191
"T2T-CHM13"	"HG03686"	"1kGP WGS
long-read"	"cramino_qual"	18	17.0699588477366
"T2T-CHM13"	"HG03687"	"1kGP WGS
long-read"	"cramino_qual"	15	14.165306122449
"T2T-CHM13"	"HG03689"	"1kGP WGS
long-read"	"cramino_qual"	17	16.5092402464066
"T2T-CHM13"	"HG03690"	"1kGP WGS
long-read"	"cramino_qual"	17	16.2438524590164
"T2T-CHM13"	"HG03695"	"1kGP WGS
long-read"	"cramino_qual"	17	16.782340862423
"T2T-CHM13"	"HG03697"	"1kGP WGS
long-read"	"cramino_qual"	17	15.8688524590164
"T2T-CHM13"	"HG03703"	"1kGP WGS
long-read"	"cramino_qual"	18	17.0164271047228
"T2T-CHM13"	"HG03705"	"1kGP WGS
long-read"	"cramino_qual"	18	17.0758196721311
"T2T-CHM13"	"HG03708"	"1kGP WGS
long-read"	"cramino_qual"	15	14.8773006134969
"T2T-CHM13"	"HG03709"	"1kGP WGS
long-read"	"cramino_qual"	15	14.797131147541
"T2T-CHM13"	"HG03711"	"1kGP WGS
long-read"	"cramino_qual"	15	14.1894093686354
"T2T-CHM13"	"HG03714"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3803680981595
"T2T-CHM13"	"HG03721"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4049079754601
"T2T-CHM13"	"HG03722"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1577868852459
"T2T-CHM13"	"HG03727"	"1kGP WGS
long-read"	"cramino_qual"	14	13.7734693877551
"T2T-CHM13"	"HG03729"	"1kGP WGS
long-read"	"cramino_qual"	16	14.7602459016393
"T2T-CHM13"	"HG03730"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3778234086242
"T2T-CHM13"	"HG03740"	"1kGP WGS
long-read"	"cramino_qual"	13	12.5265306122449
"T2T-CHM13"	"HG03741"	"1kGP WGS
long-read"	"cramino_qual"	12	12.3265306122449
"T2T-CHM13"	"HG03742"	"1kGP WGS
long-read"	"cramino_qual"	15	14.7352342158859
"T2T-CHM13"	"HG03746"	"1kGP WGS
long-read"	"cramino_qual"	15	14.9673469387755
"T2T-CHM13"	"HG03753"	"1kGP WGS
long-read"	"cramino_qual"	16	15.959100204499
"T2T-CHM13"	"HG03756"	"1kGP WGS
long-read"	"cramino_qual"	15	14.7795918367347
"T2T-CHM13"	"HG03760"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4723926380368
"T2T-CHM13"	"HG03761"	"1kGP WGS
long-read"	"cramino_qual"	17	16.1516393442623
"T2T-CHM13"	"HG03780"	"1kGP WGS
long-read"	"cramino_qual"	16	14.9506172839506
"T2T-CHM13"	"HG03781"	"1kGP WGS
long-read"	"cramino_qual"	16	14.9609856262834
"T2T-CHM13"	"HG03784"	"1kGP WGS
long-read"	"cramino_qual"	15	14.827868852459
"T2T-CHM13"	"HG03786"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5102040816327
"T2T-CHM13"	"HG03792"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2540983606557
"T2T-CHM13"	"HG03793"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5802469135802
"T2T-CHM13"	"HG03794"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5265306122449
"T2T-CHM13"	"HG03797"	"1kGP WGS
long-read"	"cramino_qual"	15	14.7914110429448
"T2T-CHM13"	"HG03800"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4052953156823
"T2T-CHM13"	"HG03802"	"1kGP WGS
long-read"	"cramino_qual"	15	14.594262295082
"T2T-CHM13"	"HG03803"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3285714285714
"T2T-CHM13"	"HG03805"	"1kGP WGS
long-read"	"cramino_qual"	15	14.1102040816327
"T2T-CHM13"	"HG03809"	"1kGP WGS
long-read"	"cramino_qual"	14	13.908350305499
"T2T-CHM13"	"HG03812"	"1kGP WGS
long-read"	"cramino_qual"	16	14.9139344262295
"T2T-CHM13"	"HG03816"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3122448979592
"T2T-CHM13"	"HG03821"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4795918367347
"T2T-CHM13"	"HG03830"	"1kGP WGS
long-read"	"cramino_qual"	15	14.2040816326531
"T2T-CHM13"	"HG03836"	"1kGP WGS
long-read"	"cramino_qual"	17	16.2164948453608
"T2T-CHM13"	"HG03837"	"1kGP WGS
long-read"	"cramino_qual"	16	15.265306122449
"T2T-CHM13"	"HG03838"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2877551020408
"T2T-CHM13"	"HG03842"	"1kGP WGS
long-read"	"cramino_qual"	17	16.8090349075975
"T2T-CHM13"	"HG03844"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0184426229508
"T2T-CHM13"	"HG03848"	"1kGP WGS
long-read"	"cramino_qual"	15	14.7116564417178
"T2T-CHM13"	"HG03854"	"1kGP WGS
long-read"	"cramino_qual"	17	16.7022587268994
"T2T-CHM13"	"HG03856"	"1kGP WGS
long-read"	"cramino_qual"	17	16.5594262295082
"T2T-CHM13"	"HG03862"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0877551020408
"T2T-CHM13"	"HG03863"	"1kGP WGS
long-read"	"cramino_qual"	17	16.047131147541
"T2T-CHM13"	"HG03869"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4979591836735
"T2T-CHM13"	"HG03870"	"1kGP WGS
long-read"	"cramino_qual"	14	13.9141104294479
"T2T-CHM13"	"HG03871"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3951120162933
"T2T-CHM13"	"HG03872"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4274028629857
"T2T-CHM13"	"HG03882"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5185950413223
"T2T-CHM13"	"HG03886"	"1kGP WGS
long-read"	"cramino_qual"	15	14.1622176591376
"T2T-CHM13"	"HG03888"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3503054989817
"T2T-CHM13"	"HG03890"	"1kGP WGS
long-read"	"cramino_qual"	15	14.8959183673469
"T2T-CHM13"	"HG03894"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6735112936345
"T2T-CHM13"	"HG03895"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4745417515275
"T2T-CHM13"	"HG03900"	"1kGP WGS
long-read"	"cramino_qual"	17	16.1168032786885
"T2T-CHM13"	"HG03904"	"1kGP WGS
long-read"	"cramino_qual"	16	14.7873210633947
"T2T-CHM13"	"HG03916"	"1kGP WGS
long-read"	"cramino_qual"	15	14.478527607362
"T2T-CHM13"	"HG03925"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6386036960986
"T2T-CHM13"	"HG03928"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0676229508197
"T2T-CHM13"	"HG03929"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5562372188139
"T2T-CHM13"	"HG03931"	"1kGP WGS
long-read"	"cramino_qual"	15	14.8193018480493
"T2T-CHM13"	"HG03940"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0614754098361
"T2T-CHM13"	"HG03941"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4651639344262
"T2T-CHM13"	"HG03947"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3116089613035
"T2T-CHM13"	"HG03963"	"1kGP WGS
long-read"	"cramino_qual"	15	14.8469387755102
"T2T-CHM13"	"HG03965"	"1kGP WGS
long-read"	"cramino_qual"	15	14.8857142857143
"T2T-CHM13"	"HG03968"	"1kGP WGS
long-read"	"cramino_qual"	15	14.7877551020408
"T2T-CHM13"	"HG03972"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2525667351129
"T2T-CHM13"	"HG03973"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5173824130879
"T2T-CHM13"	"HG03976"	"1kGP WGS
long-read"	"cramino_qual"	14	14.1635991820041
"T2T-CHM13"	"HG03977"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3360824742268
"T2T-CHM13"	"HG03990"	"1kGP WGS
long-read"	"cramino_qual"	17	16.0428571428571
"T2T-CHM13"	"HG03999"	"1kGP WGS
long-read"	"cramino_qual"	17	16.1002044989775
"T2T-CHM13"	"HG04006"	"1kGP WGS
long-read"	"cramino_qual"	17	16.327868852459
"T2T-CHM13"	"HG04014"	"1kGP WGS
long-read"	"cramino_qual"	17	15.7128309572301
"T2T-CHM13"	"HG04015"	"1kGP WGS
long-read"	"cramino_qual"	16	15.469262295082
"T2T-CHM13"	"HG04017"	"1kGP WGS
long-read"	"cramino_qual"	17	16.2956878850103
"T2T-CHM13"	"HG04018"	"1kGP WGS
long-read"	"cramino_qual"	16	15.482546201232
"T2T-CHM13"	"HG04020"	"1kGP WGS
long-read"	"cramino_qual"	18	17.1516393442623
"T2T-CHM13"	"HG04022"	"1kGP WGS
long-read"	"cramino_qual"	17	15.6365503080082
"T2T-CHM13"	"HG04024"	"1kGP WGS
long-read"	"cramino_qual"	17	16.4049079754601
"T2T-CHM13"	"HG04025"	"1kGP WGS
long-read"	"cramino_qual"	17	16.0775510204082
"T2T-CHM13"	"HG04039"	"1kGP WGS
long-read"	"cramino_qual"	16	14.8726899383984
"T2T-CHM13"	"HG04062"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0794297352342
"T2T-CHM13"	"HG04070"	"1kGP WGS
long-read"	"cramino_qual"	17	16.3934426229508
"T2T-CHM13"	"HG04099"	"1kGP WGS
long-read"	"cramino_qual"	17	15.8606557377049
"T2T-CHM13"	"HG04118"	"1kGP WGS
long-read"	"cramino_qual"	17	16.4077868852459
"T2T-CHM13"	"HG04128"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1244897959184
"T2T-CHM13"	"HG04131"	"1kGP WGS
long-read"	"cramino_qual"	16	15.8340163934426
"T2T-CHM13"	"HG04132"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0266940451745
"T2T-CHM13"	"HG04140"	"1kGP WGS
long-read"	"cramino_qual"	15	14.558282208589
"T2T-CHM13"	"HG04146"	"1kGP WGS
long-read"	"cramino_qual"	15	14.7848360655738
"T2T-CHM13"	"HG04147"	"1kGP WGS
long-read"	"cramino_qual"	14	13.8387755102041
"T2T-CHM13"	"HG04149"	"1kGP WGS
long-read"	"cramino_qual"	15	14.7239263803681
"T2T-CHM13"	"HG04156"	"1kGP WGS
long-read"	"cramino_qual"	14	13.6155419222904
"T2T-CHM13"	"HG04177"	"1kGP WGS
long-read"	"cramino_qual"	15	14.361963190184
"T2T-CHM13"	"HG04180"	"1kGP WGS
long-read"	"cramino_qual"	15	14.8213552361396
"T2T-CHM13"	"HG04183"	"1kGP WGS
long-read"	"cramino_qual"	15	14.516393442623
"T2T-CHM13"	"HG04186"	"1kGP WGS
long-read"	"cramino_qual"	14	13.5183673469388
"T2T-CHM13"	"HG04191"	"1kGP WGS
long-read"	"cramino_qual"	15	14.125
"T2T-CHM13"	"HG04192"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1065573770492
"T2T-CHM13"	"HG04194"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0593047034765
"T2T-CHM13"	"HG04198"	"1kGP WGS
long-read"	"cramino_qual"	17	16.5860655737705
"T2T-CHM13"	"HG04200"	"1kGP WGS
long-read"	"cramino_qual"	17	16.5781893004115
"T2T-CHM13"	"HG04210"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3032786885246
"T2T-CHM13"	"HG04227"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4387755102041
"T2T-CHM13"	"NA06989"	"1kGP WGS
long-read"	"cramino_qual"	17	15.8217213114754
"T2T-CHM13"	"NA07014"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2423625254582
"T2T-CHM13"	"NA07019"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4376278118609
"T2T-CHM13"	"NA07048"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4744376278119
"T2T-CHM13"	"NA07348"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3901437371663
"T2T-CHM13"	"NA10835"	"1kGP WGS
long-read"	"cramino_qual"	16	15.6707566462168
"T2T-CHM13"	"NA10839"	"1kGP WGS
long-read"	"cramino_qual"	16	14.920245398773
"T2T-CHM13"	"NA10842"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4560327198364
"T2T-CHM13"	"NA10843"	"1kGP WGS
long-read"	"cramino_qual"	16	14.8053278688525
"T2T-CHM13"	"NA10850"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3305954825462
"T2T-CHM13"	"NA10851"	"1kGP WGS
long-read"	"cramino_qual"	15	14.1124744376278
"T2T-CHM13"	"NA10852"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1204081632653
"T2T-CHM13"	"NA10856"	"1kGP WGS
long-read"	"cramino_qual"	14	13.8591836734694
"T2T-CHM13"	"NA10857"	"1kGP WGS
long-read"	"cramino_qual"	15	14.2926829268293
"T2T-CHM13"	"NA10859"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3326530612245
"T2T-CHM13"	"NA10861"	"1kGP WGS
long-read"	"cramino_qual"	16	14.961145194274
"T2T-CHM13"	"NA12335"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3742331288344
"T2T-CHM13"	"NA12336"	"1kGP WGS
long-read"	"cramino_qual"	14	13.4877049180328
"T2T-CHM13"	"NA12376"	"1kGP WGS
long-read"	"cramino_qual"	14	13.5367346938776
"T2T-CHM13"	"NA12386"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4244897959184
"T2T-CHM13"	"NA12766"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4212678936605
"T2T-CHM13"	"NA12801"	"1kGP WGS
long-read"	"cramino_qual"	15	13.9856850715746
"T2T-CHM13"	"NA12802"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0513347022587
"T2T-CHM13"	"NA12877"	"1kGP WGS
long-read"	"cramino_qual"	13	12.7087576374745
"T2T-CHM13"	"NA12878"	"1kGP WGS
long-read"	"cramino_qual"	16	14.8629856850716
"T2T-CHM13"	"NA12889"	"1kGP WGS
long-read"	"cramino_qual"	15	14.2484599589322
"T2T-CHM13"	"NA12890"	"1kGP WGS
long-read"	"cramino_qual"	16	15.081799591002
"T2T-CHM13"	"NA12891"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1
"T2T-CHM13"	"NA12892"	"1kGP WGS
long-read"	"cramino_qual"	15	14.7321063394683
"T2T-CHM13"	"NA15204"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1533742331288
"T2T-CHM13"	"NA15208"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1168032786885
"T2T-CHM13"	"NA15725"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5644171779141
"T2T-CHM13"	"NA15727"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6196319018405
"T2T-CHM13"	"NA15728"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3231083844581
"T2T-CHM13"	"NA15729"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1513292433538
"T2T-CHM13"	"NA15730"	"1kGP WGS
long-read"	"cramino_qual"	15	14.938900203666
"T2T-CHM13"	"NA15732"	"1kGP WGS
long-read"	"cramino_qual"	16	14.9877300613497
"T2T-CHM13"	"NA18498"	"1kGP WGS
long-read"	"cramino_qual"	17	16.2172131147541
"T2T-CHM13"	"NA18499"	"1kGP WGS
long-read"	"cramino_qual"	17	15.8336755646817
"T2T-CHM13"	"NA18502"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0616016427105
"T2T-CHM13"	"NA18504"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6795918367347
"T2T-CHM13"	"NA18510"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2224489795918
"T2T-CHM13"	"NA18516"	"1kGP WGS
long-read"	"cramino_qual"	16	14.961145194274
"T2T-CHM13"	"NA18520"	"1kGP WGS
long-read"	"cramino_qual"	17	15.6659836065574
"T2T-CHM13"	"NA18523"	"1kGP WGS
long-read"	"cramino_qual"	17	16.059670781893
"T2T-CHM13"	"NA18525"	"1kGP WGS
long-read"	"cramino_qual"	13	12.9569672131148
"T2T-CHM13"	"NA18526"	"1kGP WGS
long-read"	"cramino_qual"	15	14.7757201646091
"T2T-CHM13"	"NA18528"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5398773006135
"T2T-CHM13"	"NA18530"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4294478527607
"T2T-CHM13"	"NA18532"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4265306122449
"T2T-CHM13"	"NA18537"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4192229038855
"T2T-CHM13"	"NA18538"	"1kGP WGS
long-read"	"cramino_qual"	10	10.6483739837398
"T2T-CHM13"	"NA18539"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4508196721311
"T2T-CHM13"	"NA18540"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6558044806517
"T2T-CHM13"	"NA18544"	"1kGP WGS
long-read"	"cramino_qual"	15	14.2699386503067
"T2T-CHM13"	"NA18546"	"1kGP WGS
long-read"	"cramino_qual"	15	14.758691206544
"T2T-CHM13"	"NA18552"	"1kGP WGS
long-read"	"cramino_qual"	14	13.8737270875764
"T2T-CHM13"	"NA18553"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4253578732106
"T2T-CHM13"	"NA18555"	"1kGP WGS
long-read"	"cramino_qual"	16	14.9610655737705
"T2T-CHM13"	"NA18565"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5112474437628
"T2T-CHM13"	"NA18566"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6530612244898
"T2T-CHM13"	"NA18567"	"1kGP WGS
long-read"	"cramino_qual"	15	14.8174442190669
"T2T-CHM13"	"NA18570"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6734693877551
"T2T-CHM13"	"NA18571"	"1kGP WGS
long-read"	"cramino_qual"	14	13.3012295081967
"T2T-CHM13"	"NA18577"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5901639344262
"T2T-CHM13"	"NA18579"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5551020408163
"T2T-CHM13"	"NA18591"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6359918200409
"T2T-CHM13"	"NA18592"	"1kGP WGS
long-read"	"cramino_qual"	16	15.0163265306122
"T2T-CHM13"	"NA18595"	"1kGP WGS
long-read"	"cramino_qual"	12	12.0450819672131
"T2T-CHM13"	"NA18599"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3231083844581
"T2T-CHM13"	"NA18603"	"1kGP WGS
long-read"	"cramino_qual"	16	15.6864754098361
"T2T-CHM13"	"NA18605"	"1kGP WGS
long-read"	"cramino_qual"	17	15.8367346938776
"T2T-CHM13"	"NA18612"	"1kGP WGS
long-read"	"cramino_qual"	16	15.7268993839836
"T2T-CHM13"	"NA18616"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5071574642127
"T2T-CHM13"	"NA18621"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4897540983607
"T2T-CHM13"	"NA18623"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3975409836066
"T2T-CHM13"	"NA18625"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4969325153374
"T2T-CHM13"	"NA18632"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4651639344262
"T2T-CHM13"	"NA18637"	"1kGP WGS
long-read"	"cramino_qual"	16	15.2242798353909
"T2T-CHM13"	"NA18639"	"1kGP WGS
long-read"	"cramino_qual"	16	14.9055441478439
"T2T-CHM13"	"NA18642"	"1kGP WGS
long-read"	"cramino_qual"	16	15.35318275154
"T2T-CHM13"	"NA18741"	"1kGP WGS
long-read"	"cramino_qual"	17	16.241308793456
"T2T-CHM13"	"NA18853"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5676229508197
"T2T-CHM13"	"NA18859"	"1kGP WGS
long-read"	"cramino_qual"	17	15.9263803680982
"T2T-CHM13"	"NA18862"	"1kGP WGS
long-read"	"cramino_qual"	18	17.1680327868852
"T2T-CHM13"	"NA18867"	"1kGP WGS
long-read"	"cramino_qual"	17	16.4020408163265
"T2T-CHM13"	"NA18868"	"1kGP WGS
long-read"	"cramino_qual"	17	16.5441478439425
"T2T-CHM13"	"NA18873"	"1kGP WGS
long-read"	"cramino_qual"	18	17.1334702258727
"T2T-CHM13"	"NA18874"	"1kGP WGS
long-read"	"cramino_qual"	17	16.8726899383984
"T2T-CHM13"	"NA18912"	"1kGP WGS
long-read"	"cramino_qual"	17	16.2073921971253
"T2T-CHM13"	"NA18913"	"1kGP WGS
long-read"	"cramino_qual"	18	16.7551020408163
"T2T-CHM13"	"NA18940"	"1kGP WGS
long-read"	"cramino_qual"	17	15.8545081967213
"T2T-CHM13"	"NA18941"	"1kGP WGS
long-read"	"cramino_qual"	17	16.9159836065574
"T2T-CHM13"	"NA18942"	"1kGP WGS
long-read"	"cramino_qual"	17	16.4485596707819
"T2T-CHM13"	"NA18944"	"1kGP WGS
long-read"	"cramino_qual"	17	16.7873210633947
"T2T-CHM13"	"NA18946"	"1kGP WGS
long-read"	"cramino_qual"	15	14.4102040816327
"T2T-CHM13"	"NA18947"	"1kGP WGS
long-read"	"cramino_qual"	15	14.1922290388548
"T2T-CHM13"	"NA18953"	"1kGP WGS
long-read"	"cramino_qual"	15	14.6032719836401
"T2T-CHM13"	"NA18956"	"1kGP WGS
long-read"	"cramino_qual"	16	14.8241308793456
"T2T-CHM13"	"NA18960"	"1kGP WGS
long-read"	"cramino_qual"	16	14.8323108384458
"T2T-CHM13"	"NA18965"	"1kGP WGS
long-read"	"cramino_qual"	15	14.1045081967213
"T2T-CHM13"	"NA18966"	"1kGP WGS
long-read"	"cramino_qual"	16	14.9815573770492
"T2T-CHM13"	"NA18968"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1226993865031
"T2T-CHM13"	"NA18969"	"1kGP WGS
long-read"	"cramino_qual"	16	14.9240246406571
"T2T-CHM13"	"NA18971"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1922290388548
"T2T-CHM13"	"NA18972"	"1kGP WGS
long-read"	"cramino_qual"	14	13.2877551020408
"T2T-CHM13"	"NA18974"	"1kGP WGS
long-read"	"cramino_qual"	16	15.1656441717791
"T2T-CHM13"	"NA18977"	"1kGP WGS
long-read"	"cramino_qual"	14	13.9098360655738
"T2T-CHM13"	"NA18980"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5338809034908
"T2T-CHM13"	"NA18981"	"1kGP WGS
long-read"	"cramino_qual"	13	13.1061224489796
"T2T-CHM13"	"NA18983"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3053278688525
"T2T-CHM13"	"NA18988"	"1kGP WGS
long-read"	"cramino_qual"	17	16.2515337423313
"T2T-CHM13"	"NA18989"	"1kGP WGS
long-read"	"cramino_qual"	14	13.5244897959184
"T2T-CHM13"	"NA19001"	"1kGP WGS
long-read"	"cramino_qual"	17	16.5460122699387
"T2T-CHM13"	"NA19003"	"1kGP WGS
long-read"	"cramino_qual"	18	17.1762295081967
"T2T-CHM13"	"NA19011"	"1kGP WGS
long-read"	"cramino_qual"	17	16.2766393442623
"T2T-CHM13"	"NA19012"	"1kGP WGS
long-read"	"cramino_qual"	17	16.2889344262295
"T2T-CHM13"	"NA19017"	"1kGP WGS
long-read"	"cramino_qual"	17	15.7151639344262
"T2T-CHM13"	"NA19019"	"1kGP WGS
long-read"	"cramino_qual"	16	15.35318275154
"T2T-CHM13"	"NA19022"	"1kGP WGS
long-read"	"cramino_qual"	16	15.7520491803279
"T2T-CHM13"	"NA19024"	"1kGP WGS
long-read"	"cramino_qual"	17	16.0714285714286
"T2T-CHM13"	"NA19027"	"1kGP WGS
long-read"	"cramino_qual"	16	15.3374485596708
"T2T-CHM13"	"NA19028"	"1kGP WGS
long-read"	"cramino_qual"	17	15.8930041152263
"T2T-CHM13"	"NA19031"	"1kGP WGS
long-read"	"cramino_qual"	15	14.5482546201232
"T2T-CHM13"	"NA19037"	"1kGP WGS
long-read"	"cramino_qual"	16	15.4610655737705
"T2T-CHM13"	"NA19043"	"1kGP WGS
long-read"	"cramino_qual"	16	15.5766871165644
"T2T-CHM13"	"NA19055"	"1kGP WGS
long-read"	"cramino_qual"	12	11.9326530612245
"T2T-CHM13"	"NA19059"	"1kGP WGS
long-read"	"cramino_qual"	15	14.3326530612245
