"ID","nc","Hugo_Symbol","MSK-IMPACT 50k 2026","TCGA GDC 2025"
"1062525","[1, 5] mismatches","CARD11",0.004,0.009
"1063563","[1, 5] mismatches","BRAT1",NA,0.009
"1063893","[1, 5] mismatches","SLC7A7",NA,0.009
"1064356","[1, 5] mismatches","WDR45",NA,0.009
"1066169","[1, 5] mismatches","BLM",NA,0.009
"1069507","> 5 mismatches | Indels","RB1",0.008,0.009
"1070130","[1, 5] mismatches","ATM",NA,0.009
"1072590","[1, 5] mismatches","NF2",NA,0.009
"1075659","[1, 5] mismatches","USH2A",NA,0.009
"1077032","[1, 5] mismatches","LAMA5",NA,0.009
"1077131","[1, 5] mismatches","HUWE1",NA,0.009
"1078595","[1, 5] mismatches","CERKL",NA,0.009
"1078777","[1, 5] mismatches","ALPL",NA,0.009
"1080588","> 5 mismatches | Indels","CACNA1A",NA,0.009
"1081496","[1, 5] mismatches","ITGA7",NA,0.009
"1082003","[1, 5] mismatches","COL27A1",NA,0.009
"1083085","[1, 5] mismatches","SCO2",NA,0.009
"1083161","> 5 mismatches | Indels","SOHLH1",NA,0.009
"1084149","> 5 mismatches | Indels","INF2",NA,0.009
"1084449","[1, 5] mismatches","ZNF423",NA,0.009
"1085173","[1, 5] mismatches","DST",NA,0.009
"1085270","[1, 5] mismatches","DHX38",NA,0.009
"1085327","[1, 5] mismatches","GAA",NA,0.009
"1085528","[1, 5] mismatches","CIITA",NA,0.009
"1085761","[1, 5] mismatches","ADA",NA,0.009
"1087414","[1, 5] mismatches","PLA2G6",NA,0.009
"1088716","[1, 5] mismatches","CNTNAP2",NA,0.009
"1088897","[1, 5] mismatches","NOTCH1",NA,0.009
"1089796","[1, 5] mismatches","DDC",NA,0.009
"1089981","[1, 5] mismatches","OCA2",NA,0.009
"1091260","[1, 5] mismatches","SLC4A11",NA,0.009
"1092252","[1, 5] mismatches","CDH3",NA,0.009
"1092713","[1, 5] mismatches","SLC52A3",NA,0.009
"1093088","[1, 5] mismatches","F13A1",NA,0.009
"1095452","[1, 5] mismatches","APC",NA,0.009
"1097390","[1, 5] mismatches","HADHA",NA,0.009
"1097828","[1, 5] mismatches","COL9A3",NA,0.009
"1097932","[1, 5] mismatches","ATP7B",NA,0.009
"1099809","[1, 5] mismatches","CHAT",NA,0.009
"1101187","> 5 mismatches | Indels","RAC2",NA,0.009
"1101606","[1, 5] mismatches","PYGM",NA,0.009
"1101717","[1, 5] mismatches","SLC52A2",NA,0.009
"1102670","[1, 5] mismatches","AGRN",NA,0.009
"1102795","[1, 5] mismatches","COL4A4",NA,0.009
"1104398","[1, 5] mismatches","EGFR",NA,0.009
"1105513","[1, 5] mismatches","MPI",NA,0.009
"1108427","[1, 5] mismatches","WDR45",NA,0.009
"1109341","[1, 5] mismatches","OBSL1",NA,0.009
"1109578","[1, 5] mismatches","MYO7A",NA,0.009
"1110613","[1, 5] mismatches","COL4A4",NA,0.009
"1110808","[1, 5] mismatches","SLC6A3",NA,0.009
"1112331","> 5 mismatches | Indels","NDUFS6",NA,0.009
"1112744","[1, 5] mismatches","MYLK",NA,0.009
"1113340","[1, 5] mismatches","ALPL",NA,0.009
"1116163","[1, 5] mismatches","RECQL4",NA,0.009
"1116245","[1, 5] mismatches","ADAMTS2",NA,0.009
"1116851","[1, 5] mismatches","COL27A1",NA,0.009
"1117268","> 5 mismatches | Indels","COL1A2",NA,0.009
"1117593","[1, 5] mismatches","VCAN",NA,0.009
"1118105","[1, 5] mismatches","TPP2",NA,0.009
"1121925","[1, 5] mismatches","DHX38",NA,0.009
"1122139","[1, 5] mismatches","COL6A1",NA,0.009
"1123312","[1, 5] mismatches","CIITA",NA,0.009
"1123931","[1, 5] mismatches","GABRD",NA,0.009
"1124443","[1, 5] mismatches","COL7A1",NA,0.009
"1125531","[1, 5] mismatches","RYR2",NA,0.009
"1125829","[1, 5] mismatches","CACNA1C",NA,0.009
"1126358","> 5 mismatches | Indels","SCN5A",NA,0.009
"1128552","[1, 5] mismatches","AXIN2",NA,0.009
"1128557","[1, 5] mismatches","CHRNA4",NA,0.009
"11288","[1, 5] mismatches","DMD",NA,0.009
"1129179","> 5 mismatches | Indels","KIT",NA,0.009
"1129964","[1, 5] mismatches","PDZD7",NA,0.009
"1130039","[1, 5] mismatches","SLC12A3",NA,0.009
"1130837","> 5 mismatches | Indels","SNX27",NA,0.009
"1132130","[1, 5] mismatches","GRM6",NA,0.009
"1134071","[1, 5] mismatches","IGHMBP2",NA,0.009
"1134395","[1, 5] mismatches","SLC12A5",NA,0.009
"1136174","[1, 5] mismatches","NLRP12",NA,0.009
"1136463","[1, 5] mismatches","CRB2",NA,0.009
"1137608","[1, 5] mismatches","HCN4",NA,0.009
"1140148","[1, 5] mismatches","ADIPOR1",NA,0.009
"1142643","[1, 5] mismatches","ABCD1",NA,0.009
"1142683","[1, 5] mismatches","NF1",NA,0.009
"1143704","[1, 5] mismatches","PRKCD",NA,0.009
"1144269","[1, 5] mismatches","JPH2",NA,0.009
"1144586","[1, 5] mismatches","COL27A1",NA,0.009
"1144836","[1, 5] mismatches","DST",NA,0.009
"1144934","[1, 5] mismatches","WRN",NA,0.009
"1147867","> 5 mismatches | Indels","SLC19A3",NA,0.009
"1148699","[1, 5] mismatches","SH3BP2",NA,0.009
"1149087","[1, 5] mismatches","CHD2",NA,0.009
"1150046","[1, 5] mismatches","COL6A2",NA,0.009
"1150445","[1, 5] mismatches","LAMB3",NA,0.009
"1152551","[1, 5] mismatches","PLCB1",NA,0.009
"1153137","[1, 5] mismatches","RBFOX1",NA,0.009
"1154713","> 5 mismatches | Indels","CNGB3",NA,0.009
"1155294","[1, 5] mismatches","JAGN1",NA,0.009
"1155329","[1, 5] mismatches","VPS35",NA,0.009
"1155710","[1, 5] mismatches","RECQL4",NA,0.009
"1156196","> 5 mismatches | Indels","RELB",NA,0.009
"1156499","[1, 5] mismatches","SYNE1",NA,0.009
"1156574","> 5 mismatches | Indels","CNTN2",NA,0.009
"1157803","[1, 5] mismatches","TUBGCP6",NA,0.009
"1159422","[1, 5] mismatches","COL5A1",NA,0.009
"1159839","[1, 5] mismatches","COL6A2",NA,0.009
"1161119","> 5 mismatches | Indels","GAA",NA,0.009
"1161128","[1, 5] mismatches","RECQL4",NA,0.009
"1162826","[1, 5] mismatches","PNPLA6",NA,0.009
"1163172","[1, 5] mismatches","SPTA1",NA,0.009
"1164610","[1, 5] mismatches","GAA",NA,0.009
"1169993","> 5 mismatches | Indels","CYBB",NA,0.009
"1172538","[1, 5] mismatches","PIP5K1C",NA,0.009
"1174306","[1, 5] mismatches","TNXB",NA,0.009
"1175149","[1, 5] mismatches","PLXND1",NA,0.009
"1175290","[1, 5] mismatches","PRPH2",NA,0.009
"1176543","[1, 5] mismatches","NUP205",NA,0.009
"1176647","[1, 5] mismatches","HYDIN",NA,0.009
"1176992","[1, 5] mismatches","VPS13C",NA,0.009
"1177441","[1, 5] mismatches","RTTN",NA,0.009
"1182641","[1, 5] mismatches","LZTR1",NA,0.009
"1183275","[1, 5] mismatches","CIT",NA,0.009
"1184863","[1, 5] mismatches","CCDC183",NA,0.009
"1184956","[1, 5] mismatches","NPTX1",NA,0.009
"1188133","[1, 5] mismatches","LAMB1",NA,0.009
"1191375","[1, 5] mismatches","WFS1",NA,0.009
"1192319","[1, 5] mismatches","TP73",NA,0.009
"1193594","[1, 5] mismatches","WFS1",NA,0.009
"1200067","[1, 5] mismatches","RYR1",NA,0.009
"1202188","[1, 5] mismatches","IFITM5",NA,0.009
"120325","[1, 5] mismatches","WWOX",NA,0.009
"1206418","[1, 5] mismatches","G6PD",NA,0.009
"1210245","[1, 5] mismatches","MED12",NA,0.009
"1211398","[1, 5] mismatches","OCA2",NA,0.009
"1213905","> 5 mismatches | Indels","RP1L1",NA,0.009
"1216646","[1, 5] mismatches","ITPR1",NA,0.009
"1218548","> 5 mismatches | Indels","NAA15",NA,0.009
"1220018","[1, 5] mismatches","KNL1",NA,0.009
"1220203","[1, 5] mismatches","SNX14",NA,0.009
"1256148","[1, 5] mismatches","HSPG2",NA,0.009
"126398","> 5 mismatches | Indels","RNASEH2A",NA,0.009
"126807","[1, 5] mismatches","RB1",0.002,0.009
"126836","> 5 mismatches | Indels","RB1",0.002,0.009
"127776","[1, 5] mismatches","PMS2",NA,0.009
"1285398","[1, 5] mismatches","FLT4",0.002,0.009
"1285570","[1, 5] mismatches","MORC2",NA,0.009
"12928","> 5 mismatches | Indels","ATP1A2",NA,0.009
"1298328","[1, 5] mismatches","TP53",0.008,0.009
"1301710","[1, 5] mismatches","LPIN2",NA,0.009
"1302718","[1, 5] mismatches","COL2A1",NA,0.009
"1303308","[1, 5] mismatches","DNM1",NA,0.009
"1303644","[1, 5] mismatches","LGI1",NA,0.009
"1305375","[1, 5] mismatches","IL17RD",NA,0.009
"1306866","> 5 mismatches | Indels","NEB",NA,0.009
"1306945","[1, 5] mismatches","TMEM231",NA,0.009
"1307293","[1, 5] mismatches","NEB",NA,0.009
"1307330","[1, 5] mismatches","GFAP",NA,0.009
"1307376","[1, 5] mismatches","LIG1",NA,0.009
"1308638","[1, 5] mismatches","ZDHHC9",NA,0.009
"1309565","[1, 5] mismatches","MYH9",NA,0.009
"1311598","[1, 5] mismatches","TNXB",NA,0.009
"1311669","[1, 5] mismatches","NSDHL",NA,0.009
"1312163","> 5 mismatches | Indels","GATA4",NA,0.009
"1312752","[1, 5] mismatches","SCN1A",NA,0.009
"1313090","[1, 5] mismatches","AXIN2",NA,0.009
"1314069","[1, 5] mismatches","GRIA3",NA,0.009
"1314566","[1, 5] mismatches","RTEL1",NA,0.009
"1315598","[1, 5] mismatches","WFS1",NA,0.009
"1315848","[1, 5] mismatches","MYH11",NA,0.009
"1315954","[1, 5] mismatches","COL5A1",NA,0.009
"1317109","[1, 5] mismatches","HARS1",NA,0.009
"1317125","[1, 5] mismatches","BGN",NA,0.009
"1318621","[1, 5] mismatches","HNF1A",0.002,0.009
"1318767","[1, 5] mismatches","WFS1",NA,0.009
"1321805","[1, 5] mismatches","USH2A",NA,0.009
"1321932","[1, 5] mismatches","HK1",NA,0.009
"1322654","[1, 5] mismatches","DMD",NA,0.009
"1323077","[1, 5] mismatches","HSPG2",NA,0.009
"1324164","[1, 5] mismatches","CPAMD8",NA,0.009
"132682","[1, 5] mismatches","KCNE1",NA,0.009
"1328353","> 5 mismatches | Indels","GJA8",NA,0.009
"1329437","[1, 5] mismatches","RYR2",NA,0.009
"1329565","[1, 5] mismatches","FAT4",NA,0.009
"133003","[1, 5] mismatches","RYR1",NA,0.009
"1332680","> 5 mismatches | Indels","RYR2",NA,0.009
"1333444","[1, 5] mismatches","SHOX",NA,0.009
"1333682","[1, 5] mismatches","ACTG1",NA,0.009
"1333741","[1, 5] mismatches","ATP2B3",NA,0.009
"1335225","[1, 5] mismatches","PLCG2",0.002,0.009
"1335233","[1, 5] mismatches","ANKRD11",NA,0.009
"1336008","[1, 5] mismatches","CIDEC",NA,0.009
"1336804","[1, 5] mismatches","FANCA",NA,0.009
"1337540","[1, 5] mismatches","NPHP4",NA,0.009
"1337787","[1, 5] mismatches","RPS26",NA,0.009
"1338048","[1, 5] mismatches","DYRK1B",NA,0.009
"1338915","> 5 mismatches | Indels","COL12A1",NA,0.009
"1338937","[1, 5] mismatches","HUWE1",NA,0.009
"1339269","[1, 5] mismatches","CDH11",NA,0.009
"1339541","[1, 5] mismatches","DNASE1L3",NA,0.009
"13410","[1, 5] mismatches","PRNP",NA,0.009
"134139","[1, 5] mismatches","ERCC4",0.004,0.009
"1341390","[1, 5] mismatches","GBE1",NA,0.009
"1343388","[1, 5] mismatches","CALR3",NA,0.009
"1343418","[1, 5] mismatches","DNMT3A",NA,0.009
"134909","[1, 5] mismatches","NOTCH1",0.002,0.009
"13675","[1, 5] mismatches","ALPL",NA,0.009
"13955","[1, 5] mismatches","RET",0.002,0.009
"141520","[1, 5] mismatches","ATM",NA,0.009
"142546","[1, 5] mismatches","CDH1",NA,0.009
"14346","[1, 5] mismatches","MPI",NA,0.009
"14657","[1, 5] mismatches","KRT5",NA,0.009
"14934","[1, 5] mismatches","HNF1A",0.004,0.009
"162036","[1, 5] mismatches","ABAT",NA,0.009
"163663","[1, 5] mismatches","HGF",0.008,0.009
"164826","> 5 mismatches | Indels","OTOA",NA,0.009
"166585","[1, 5] mismatches","WFS1",NA,0.009
"16716","[1, 5] mismatches","ETFB",NA,0.009
"177760","> 5 mismatches | Indels","USH2A",NA,0.009
"178132","[1, 5] mismatches","SCN5A",NA,0.009
"17837","[1, 5] mismatches","AQP2",NA,0.009
"178493","[1, 5] mismatches","MYO7A",NA,0.009
"178495","[1, 5] mismatches","MYO7A",NA,0.009
"179147","[1, 5] mismatches","WFS1",NA,0.009
"179410","[1, 5] mismatches","RYR2",NA,0.009
"180048","[1, 5] mismatches","PKP2",NA,0.009
"180167","[1, 5] mismatches","SOS1",0.004,0.009
"183372","[1, 5] mismatches","KMT2D",NA,0.009
"183933","[1, 5] mismatches","BRIP1",NA,0.009
"184127","> 5 mismatches | Indels","STK11",NA,0.009
"184497","[1, 5] mismatches","PMS2",NA,0.009
"184661","[1, 5] mismatches","MLH1",NA,0.009
"186057","[1, 5] mismatches","BRIP1",0.002,0.009
"186784","[1, 5] mismatches","BRCA2",0.002,0.009
"190237","[1, 5] mismatches","PHRF1",NA,0.009
"191053","[1, 5] mismatches","TRPM1",NA,0.009
"191755","[1, 5] mismatches","MYPN",NA,0.009
"196541","[1, 5] mismatches","RAI1",NA,0.009
"197082","[1, 5] mismatches","PCNT",NA,0.009
"197521","[1, 5] mismatches","DYSF",NA,0.009
"197677","[1, 5] mismatches","ALPL",NA,0.009
"198041","[1, 5] mismatches","COL5A1",NA,0.009
"199865","[1, 5] mismatches","DSP",NA,0.009
"201082","[1, 5] mismatches","MYH11",NA,0.009
"201101","[1, 5] mismatches","MYH11",NA,0.009
"201205","[1, 5] mismatches","RYR2",NA,0.009
"201489","[1, 5] mismatches","SCN5A",NA,0.009
"203176","[1, 5] mismatches","TTN",NA,0.009
"205036","[1, 5] mismatches","CHRNA4",NA,0.009
"205088","> 5 mismatches | Indels","CLN3",NA,0.009
"205096","> 5 mismatches | Indels","CLN3",NA,0.009
"206735","[1, 5] mismatches","SCN1A",NA,0.009
"207692","[1, 5] mismatches","TSC2",NA,0.009
"207956","[1, 5] mismatches","UBR4",NA,0.009
"211276","[1, 5] mismatches","KIF1A",NA,0.009
"213055","[1, 5] mismatches","COL5A1",NA,0.009
"213095","[1, 5] mismatches","COL5A2",NA,0.009
"213656","[1, 5] mismatches","MYOZ2",NA,0.009
"216419","[1, 5] mismatches","PROS1",NA,0.009
"216793","[1, 5] mismatches","BRIP1",0.002,0.009
"217657","[1, 5] mismatches","INPP5E",NA,0.009
"218095","[1, 5] mismatches","MPI",NA,0.009
"220187","[1, 5] mismatches","NF1",NA,0.009
"221565","[1, 5] mismatches","PMPCA",NA,0.009
"222650","[1, 5] mismatches","HFE",NA,0.009
"223208","[1, 5] mismatches","VHL",0.004,0.009
"223217","[1, 5] mismatches","VHL",NA,0.009
"224366","[1, 5] mismatches","RYR1",NA,0.009
"225517","[1, 5] mismatches","WWOX",NA,0.009
"225875","[1, 5] mismatches","C19orf12",NA,0.009
"227366","[1, 5] mismatches","ESRRB",NA,0.009
"228467","[1, 5] mismatches","CASQ2",NA,0.009
"230145","[1, 5] mismatches","BRCA2",0.002,0.009
"230250","[1, 5] mismatches","BRCA1",NA,0.009
"230486","[1, 5] mismatches","PMS2",NA,0.009
"232248","> 5 mismatches | Indels","ATM",0.004,0.009
"232370","[1, 5] mismatches","BRCA1",NA,0.009
"234162","[1, 5] mismatches","APC",0.002,0.009
"234286","[1, 5] mismatches","NLRP3",NA,0.009
"235092","[1, 5] mismatches","DISP1",NA,0.009
"237065","[1, 5] mismatches","FANCC",NA,0.009
"239328","[1, 5] mismatches","POLD1",NA,0.009
"240314","[1, 5] mismatches","PDGFRA",0.004,0.009
"240948","> 5 mismatches | Indels","SPAST",NA,0.009
"241953","[1, 5] mismatches","PRRT2",NA,0.009
"242392","[1, 5] mismatches","MYO7A",NA,0.009
"245825","[1, 5] mismatches","SCN9A",NA,0.009
"252709","[1, 5] mismatches","TDP2",NA,0.009
"25391","[1, 5] mismatches","SLC22A5",NA,0.009
"257927","[1, 5] mismatches","DNAH11",NA,0.009
"262294","[1, 5] mismatches","MYLK",NA,0.009
"263337","[1, 5] mismatches","FBN2",NA,0.009
"263563","[1, 5] mismatches","DSC2",NA,0.009
"265201","> 5 mismatches | Indels","ITPR1",NA,0.009
"265837","[1, 5] mismatches","RYR2",NA,0.009
"266328","[1, 5] mismatches","BRCA1",NA,0.009
"266943","[1, 5] mismatches","BRCA2",0.006,0.009
"27","[1, 5] mismatches","ABHD12",NA,0.009
"280068","[1, 5] mismatches","DYSF",NA,0.009
"280759","[1, 5] mismatches","CTLA4",NA,0.009
"283435","[1, 5] mismatches","SYNE2",NA,0.009
"283451","[1, 5] mismatches","POMT1",NA,0.009
"283594","[1, 5] mismatches","EVC",NA,0.009
"283949","[1, 5] mismatches","COL6A3",NA,0.009
"284563","[1, 5] mismatches","SMCHD1",NA,0.009
"284674","[1, 5] mismatches","TH",NA,0.009
"286285","[1, 5] mismatches","DHCR7",NA,0.009
"286688","[1, 5] mismatches","ADGRV1",NA,0.009
"286924","[1, 5] mismatches","DAG1",NA,0.009
"287322","[1, 5] mismatches","ZNF423",NA,0.009
"287906","[1, 5] mismatches","ITGA7",NA,0.009
"287934","[1, 5] mismatches","COL6A2",NA,0.009
"288024","[1, 5] mismatches","PEX1",NA,0.009
"288972","[1, 5] mismatches","GAA",NA,0.009
"289501","[1, 5] mismatches","DHCR7",NA,0.009
"290073","[1, 5] mismatches","FAH",NA,0.009
"290381","[1, 5] mismatches","BAAT",NA,0.009
"290609","[1, 5] mismatches","COL6A2",NA,0.009
"290727","> 5 mismatches | Indels","TTN",NA,0.009
"291052","[1, 5] mismatches","NPHP4",NA,0.009
"292472","> 5 mismatches | Indels","GJA8",NA,0.009
"293125","[1, 5] mismatches","ATP1A2",NA,0.009
"296748","[1, 5] mismatches","RYR2",NA,0.009
"29777","[1, 5] mismatches","KCNH2",NA,0.009
"297802","[1, 5] mismatches","NPHP4",NA,0.009
"299","[1, 5] mismatches","VWF",NA,0.009
"300094","[1, 5] mismatches","ERCC6",NA,0.009
"302510","[1, 5] mismatches","APOA1",NA,0.009
"3082","[1, 5] mismatches","ARSA",NA,0.009
"313435","[1, 5] mismatches","SIX6",NA,0.009
"315734","[1, 5] mismatches","SPRED1",NA,0.009
"31821","[1, 5] mismatches","MYPN",NA,0.009
"321079","[1, 5] mismatches","ABAT",NA,0.009
"3216","[1, 5] mismatches","FKTN",NA,0.009
"321812","> 5 mismatches | Indels","COX10",NA,0.009
"329005","[1, 5] mismatches","RYR1",NA,0.009
"329266","[1, 5] mismatches","PRX",NA,0.009
"329848","[1, 5] mismatches","TRPM4",NA,0.009
"330264","[1, 5] mismatches","TUBB4A",NA,0.009
"330281","[1, 5] mismatches","C3",NA,0.009
"331311","[1, 5] mismatches","TPO",NA,0.009
"331436","[1, 5] mismatches","NEB",NA,0.009
"333070","[1, 5] mismatches","COL3A1",NA,0.009
"335772","[1, 5] mismatches","XDH",NA,0.009
"336970","[1, 5] mismatches","DYSF",NA,0.009
"338878","[1, 5] mismatches","PCK1",NA,0.009
"340389","[1, 5] mismatches","COL6A2",NA,0.009
"343567","[1, 5] mismatches","XPC",NA,0.009
"345418","[1, 5] mismatches","SLC6A20",NA,0.009
"346305","[1, 5] mismatches","FLNB",NA,0.009
"349178","[1, 5] mismatches","EVC",NA,0.009
"349781","[1, 5] mismatches","FRAS1",NA,0.009
"350985","[1, 5] mismatches","KLHL3",NA,0.009
"352523","[1, 5] mismatches","NIPAL4",NA,0.009
"354464","[1, 5] mismatches","VCAN",NA,0.009
"356347","[1, 5] mismatches","SKIV2L",NA,0.009
"357453","[1, 5] mismatches","PKHD1",NA,0.009
"357945","[1, 5] mismatches","DSP",NA,0.009
"361287","> 5 mismatches | Indels","RP1L1",NA,0.009
"361880","[1, 5] mismatches","KCNQ3",NA,0.009
"362089","> 5 mismatches | Indels","TRAPPC9",NA,0.009
"36701","[1, 5] mismatches","PROP1",NA,0.009
"370843","[1, 5] mismatches","IVD",NA,0.009
"372330","[1, 5] mismatches","COL7A1",NA,0.009
"372993","> 5 mismatches | Indels","LZTR1",0.002,0.009
"37453","[1, 5] mismatches","BRCA1",NA,0.009
"374978","> 5 mismatches | Indels","TGFB2",NA,0.009
"375251","[1, 5] mismatches","ADA2",NA,0.009
"375419","[1, 5] mismatches","FSHB",NA,0.009
"376193","[1, 5] mismatches","MAP2K1",NA,0.009
"376684","[1, 5] mismatches","TP53",0.004,0.009
"377295","> 5 mismatches | Indels","CACNA1H",NA,0.009
"377673","[1, 5] mismatches","CHRNA4",NA,0.009
"377703","> 5 mismatches | Indels","CNTNAP2",NA,0.009
"377709","[1, 5] mismatches","CNTNAP2",NA,0.009
"379626","[1, 5] mismatches","DDC",NA,0.009
"379804","[1, 5] mismatches","OPHN1",NA,0.009
"381616","[1, 5] mismatches","COL3A1",NA,0.009
"381638","[1, 5] mismatches","ABCC6",NA,0.009
"383378","[1, 5] mismatches","KCNH2",NA,0.009
"383390","[1, 5] mismatches","ATP2B3",NA,0.009
"384649","[1, 5] mismatches","LAMA2",NA,0.009
"385","[1, 5] mismatches","CTSA",NA,0.009
"385134","[1, 5] mismatches","NDRG1",NA,0.009
"385185","[1, 5] mismatches","ACVRL1",NA,0.009
"385849","> 5 mismatches | Indels","ATM",NA,0.009
"386237","[1, 5] mismatches","KCNT1",NA,0.009
"386471","[1, 5] mismatches","COL6A3",NA,0.009
"388197","[1, 5] mismatches","PYGM",NA,0.009
"388367","[1, 5] mismatches","DNMT1",NA,0.009
"388636","[1, 5] mismatches","AMACR",NA,0.009
"390766","> 5 mismatches | Indels","WASHC5",NA,0.009
"391090","[1, 5] mismatches","WFS1",NA,0.009
"39157","[1, 5] mismatches","LRRK2",NA,0.009
"392090","[1, 5] mismatches","HCN4",NA,0.009
"392506","> 5 mismatches | Indels","SPG7",NA,0.009
"40302","[1, 5] mismatches","WNT7A",NA,0.009
"403802","[1, 5] mismatches","MEN1",0.002,0.009
"404119","[1, 5] mismatches","HCN4",NA,0.009
"404385","[1, 5] mismatches","ALK",0.006,0.009
"406901","[1, 5] mismatches","RECQL4",0.002,0.009
"407302","[1, 5] mismatches","DNAH8",NA,0.009
"408159","[1, 5] mismatches","FANCE",NA,0.009
"409909","[1, 5] mismatches","DMD",NA,0.009
"411201","> 5 mismatches | Indels","GBA2",NA,0.009
"411234","[1, 5] mismatches","TSC1",0.002,0.009
"411611","> 5 mismatches | Indels","SDHAF2",NA,0.009
"413603","[1, 5] mismatches","NPHP4",NA,0.009
"413817","[1, 5] mismatches","A2ML1",NA,0.009
"414517","[1, 5] mismatches","PDGFRA",NA,0.009
"415971","[1, 5] mismatches","MED13L",NA,0.009
"416240","[1, 5] mismatches","CALR3",NA,0.009
"416614","[1, 5] mismatches","DES",NA,0.009
"417221","[1, 5] mismatches","KCNT1",NA,0.009
"41795","[1, 5] mismatches","PDGFRA",NA,0.009
"418098","[1, 5] mismatches","BRIP1",NA,0.009
"418693","[1, 5] mismatches","TP53",0.004,0.009
"420107","[1, 5] mismatches","CASR",NA,0.009
"420752","[1, 5] mismatches","GABRA1",NA,0.009
"421023","[1, 5] mismatches","CACNA1A",NA,0.009
"421515","[1, 5] mismatches","AXIN2",0.006,0.009
"422493","[1, 5] mismatches","BARD1",NA,0.009
"423895","[1, 5] mismatches","DNMT1",NA,0.009
"424296","[1, 5] mismatches","LAMA4",NA,0.009
"424329","> 5 mismatches | Indels","BRWD3",NA,0.009
"425292","[1, 5] mismatches","SCN11A",NA,0.009
"425381","[1, 5] mismatches","DST",NA,0.009
"428664","[1, 5] mismatches","RB1",0.008,0.009
"428715","[1, 5] mismatches","RB1",0.004,0.009
"428761","[1, 5] mismatches","STK11",0.004,0.009
"429284","[1, 5] mismatches","MYLK",NA,0.009
"430141","[1, 5] mismatches","ERMARD",NA,0.009
"430867","[1, 5] mismatches","SGPL1",NA,0.009
"431894","[1, 5] mismatches","MYBPC3",NA,0.009
"432318","[1, 5] mismatches","TRIOBP",NA,0.009
"432830","> 5 mismatches | Indels","PINK1",NA,0.009
"43310","[1, 5] mismatches","MYO7A",NA,0.009
"433112","[1, 5] mismatches","SPTAN1",NA,0.009
"433621","[1, 5] mismatches","APC",0.008,0.009
"434773","[1, 5] mismatches","CLIC2",NA,0.009
"435682","[1, 5] mismatches","KPTN",NA,0.009
"4377","[1, 5] mismatches","NLRP3",NA,0.009
"438126","[1, 5] mismatches","CACNA1F",NA,0.009
"438713","[1, 5] mismatches","MYO15A",NA,0.009
"444291","[1, 5] mismatches","SCN8A",NA,0.009
"447404","[1, 5] mismatches","GCK",NA,0.009
"449598","> 5 mismatches | Indels","CLN3",NA,0.009
"449959","[1, 5] mismatches","ALMS1",NA,0.009
"450166","[1, 5] mismatches","WDR62",NA,0.009
"452125","> 5 mismatches | Indels","RP1L1",NA,0.009
"452333","[1, 5] mismatches","IFT172",NA,0.009
"452680","[1, 5] mismatches","HFE",NA,0.009
"453471","> 5 mismatches | Indels","ATM",NA,0.009
"454329","[1, 5] mismatches","MYBPC3",NA,0.009
"454947","> 5 mismatches | Indels","RSPH1",NA,0.009
"454987","[1, 5] mismatches","DRC1",NA,0.009
